College Code,College Name,Department Code,Department Name,Course Number,Course Name (AR),Course Name (EN)
4,Science,420,Chemistry-Undergraduate/Graduate,420499,مشروع بحث,RESEARCH PROJECT
4,Science,430,Physics-Undergraduate/Graduate,430101,فيزياء عامه(1),GENERAL PHYSICS  I
4,Science,430,Physics-Undergraduate/Graduate,430102,فيزياء عامة-2-,GENERAL PHYSICS  II
4,Science,430,Physics-Undergraduate/Graduate,430105,مختبر فيزياء عامة(1),GENERAL PHYSICS LAB  I
4,Science,430,Physics-Undergraduate/Graduate,430106,علم الفلك(1),INTROD. TO ASTRONOMY I
4,Science,430,Physics-Undergraduate/Graduate,430107,مختبر فيزياء عامه ( 2 ),GENERAL PHYSICS LAB II
4,Science,430,Physics-Undergraduate/Graduate,430110,تدريب ورشة,WORKSHOP PRACTICE       
4,Science,430,Physics-Undergraduate/Graduate,430111,الطاقة والانسان,MAN & ENERGY.
4,Science,430,Physics-Undergraduate/Graduate,430121,فيزياء عامة-1-,GENERAL PHYSICS  (1)
4,Science,430,Physics-Undergraduate/Graduate,430122,فيزياء عامة-2-,GENERAL PHYSICS (2).
4,Science,430,Physics-Undergraduate/Graduate,430125,مختبر فيزياء عامة(1),GENERAL PHYSICS LAB (1)
4,Science,430,Physics-Undergraduate/Graduate,430127,مختبر فيزياء عامة(2),GENERAL PHYSICS LAB (2)
4,Science,430,Physics-Undergraduate/Graduate,430133,الكون وعلوم الفضاء,UNIVERSE & SPACE SCIENCE
4,Science,430,Physics-Undergraduate/Graduate,430144,الطاقه لغير طلبه الفيزياء,ENERGY
4,Science,430,Physics-Undergraduate/Graduate,0430144L,مختبر الطاقه,ENERGY LAB
4,Science,430,Physics-Undergraduate/Graduate,430145,الطاقه + مختبر,ENERGY
4,Science,430,Physics-Undergraduate/Graduate,0430145L,مختبر الطاقه,ENERGY LAB
4,Science,430,Physics-Undergraduate/Graduate,430203,فيزياء عامة  -3,GENERAL PHYSICS (3).
4,Science,430,Physics-Undergraduate/Graduate,430205,مختبر فيزياء ( 3 ),PHYSICS LAB  (3)
4,Science,430,Physics-Undergraduate/Graduate,430206,موجات,WAVES.
4,Science,430,Physics-Undergraduate/Graduate,430209,فيزياء حديثه,MODERN PHYSICS.
4,Science,430,Physics-Undergraduate/Graduate,430213,مبادي ء الالكترونيات,PRIN.OF ELECTRONICS.
4,Science,430,Physics-Undergraduate/Graduate,430214,مبادي ء الطاقة,PRINCIPLES OF ENERGY.
4,Science,430,Physics-Undergraduate/Graduate,430215,فيزياء رياضية(1),MATHEMATICAL PHYSICS I
4,Science,430,Physics-Undergraduate/Graduate,430216,فيزياء رياضيه(2),MATHEMATICAL PHYSICS II
4,Science,430,Physics-Undergraduate/Graduate,430217,الطرائق الرياضية فى الفيزياء,MATHEMATICAL METH.IN PHYSICS
4,Science,430,Physics-Undergraduate/Graduate,430232,مختبر مقدمة الحالة الصلبة,INTROD.TO SOLID STATE  LAB.
4,Science,430,Physics-Undergraduate/Graduate,430243,الكترونيات رقميه,DIGITAL ELECTRONICS.
4,Science,430,Physics-Undergraduate/Graduate,430251,مقدمة الاستشعارعن بعد,INTRO.TO REMOTE SENSING
4,Science,430,Physics-Undergraduate/Graduate,430301,فيزياء الكم(1),QUANTUM PHYSICS  I
4,Science,430,Physics-Undergraduate/Graduate,430303,فيزياء الكم(2),QUANTUM PHYSICS II
4,Science,430,Physics-Undergraduate/Graduate,430306,مختبر فيزياء حديثة,MODERN PHYSICS LAB
4,Science,430,Physics-Undergraduate/Graduate,430310,ميكانيكا كلاسيكيه,CLASSICAL MECHANICS
4,Science,430,Physics-Undergraduate/Graduate,430312,النظريه الكهرومغناطيسية,ELECTROMAGNETIC THEORY
4,Science,430,Physics-Undergraduate/Graduate,430314,الفيزياء الحراريه,THERMAL PHYSICS
4,Science,430,Physics-Undergraduate/Graduate,430335,اساسيات اشباه المواصلات,PRIN.OF SEMICONDUCTORS
4,Science,430,Physics-Undergraduate/Graduate,430337,فيزياء أشباه الموصلات وتجهيزاتها,SEMICONDUCTOR PHYS.&DEVICES
4,Science,430,Physics-Undergraduate/Graduate,430340,الفيزياء الحسابية( 1 ),COMPUTATIONAL PHYSICS 1
4,Science,430,Physics-Undergraduate/Graduate,430343,دوائر الكترونية,ELECTRONIC CIRCUITS.
4,Science,430,Physics-Undergraduate/Graduate,430351,البصريات التطبيقيه,APPLIED OPTICS.
4,Science,430,Physics-Undergraduate/Graduate,430352,مقدمة فيزياء الليزر,INTR.TO LASER PHYSICS.
4,Science,430,Physics-Undergraduate/Graduate,430353,مختبرمقدمة فيزياء الليزر,INTR.TO.LASER PHYSICS LAB.
4,Science,430,Physics-Undergraduate/Graduate,430375,فيزياء المناخ,PHYSICS OF THE CLIMATE
4,Science,430,Physics-Undergraduate/Graduate,430380,التصميم الرقمى,DIGITAL DESIGN
4,Science,430,Physics-Undergraduate/Graduate,430382,برمجه شيئيه,OBJECT ORIENTED PROGRAMMING
4,Science,430,Physics-Undergraduate/Graduate,430384,بناء الحاسبات الصغريه,MICROCOMPUTER ARCH.
4,Science,430,Physics-Undergraduate/Graduate,430401,ميكانيكا الكم,QUANTUM MECHANICS.
4,Science,430,Physics-Undergraduate/Graduate,430402,فيزياء نووية,NUCLEAR PHYSICS.
4,Science,430,Physics-Undergraduate/Graduate,430403,النسبيه الخاصه,SPECIAL RELATIVITY
4,Science,430,Physics-Undergraduate/Graduate,430404,فيزياء الجوامد,SOLID STATE PHYSICS.
4,Science,430,Physics-Undergraduate/Graduate,430406,مختبر فيزياء متقدمه,ADVANCED PHYSICS LABORATORY
4,Science,430,Physics-Undergraduate/Graduate,430407,فيزياء رياضيه,MATHEMATICAL PHYSICS
4,Science,430,Physics-Undergraduate/Graduate,430408,فيزياء الذرة والليزر,ATOMIC & LASER PHYSICS.
4,Science,430,Physics-Undergraduate/Graduate,430409,فيزياء احصائية,STATISTICAL PHYSICS.
4,Science,430,Physics-Undergraduate/Graduate,430411,تدريب الورشه,WORKSHOP                
4,Science,430,Physics-Undergraduate/Graduate,430419,مختبر الكترونيات ضوئية,OPTO ELECTRONICS(2).
4,Science,430,Physics-Undergraduate/Graduate,430424,فيزياء الجسيمات الاوليه,ELEMENTARY PARTICLES.
4,Science,430,Physics-Undergraduate/Graduate,430444,مختبر توصيل معالجات الدقيقه,MICROCOM.INTERFACING LAB
4,Science,430,Physics-Undergraduate/Graduate,430447,دوائرالكترونيه متقدمه,ADVANCED ELE.CIRCUITS   
4,Science,430,Physics-Undergraduate/Graduate,430449,مشروع فى الالكترونيات الرقمية,PROJECT IN DIGITAL ELECTRONICS
4,Science,430,Physics-Undergraduate/Graduate,430451,تطبيقات الليزر,LASER APPLICATIONS.
4,Science,430,Physics-Undergraduate/Graduate,430454,تجهيزات الليزر,LASER DEVICES
4,Science,430,Physics-Undergraduate/Graduate,430455,مختبر متقدم فى فيزياء الليزر,ADVANCED LAB.IN LASER PH
4,Science,430,Physics-Undergraduate/Graduate,430456,الليزر فى الطب والجراحه,LASERS IN MEDICINE&SURGERY
4,Science,430,Physics-Undergraduate/Graduate,430457,مختبر متقدم فى الليزر والبصريات,ADVANCED LASERS&OPTICS LAB.
4,Science,430,Physics-Undergraduate/Graduate,430459,الاتصالات البصريه,OPTICAL COMMUNICATIONS
4,Science,430,Physics-Undergraduate/Graduate,430461,معالجه وتحليل الصور البصريه,OPTICAL IMAG.PROC.&ANALYSIS
4,Science,430,Physics-Undergraduate/Graduate,430470,النظم العامه لتحديد المواقع,GLOBAL POSITIONING SYST.
4,Science,430,Physics-Undergraduate/Graduate,430472,علم الفضاء والمركبات الفضائيه,SPACE SCIENCE&SPACECRAFTS .
4,Science,430,Physics-Undergraduate/Graduate,430475,الاستشعار عن بعد باستخدام الاشعه المرئيه وتحت الحمراء,VISIBLE&IR REMOTE SENSING
4,Science,430,Physics-Undergraduate/Graduate,430476,الاستشعار عن بعد باستخدام الموجات الصغريه,MICROWAVE REMOTE SENSING
4,Science,430,Physics-Undergraduate/Graduate,430477,الردار وأجهزه الملاحه الراديويه,RADAR&RADIO NAVIGATION AIDS
4,Science,430,Physics-Undergraduate/Graduate,430478,الارصادالجويه بوساطه الاقمار الصنعيه,SATELLITE METEOROLOGY
4,Science,430,Physics-Undergraduate/Graduate,430479,معالجه اشارات وصور الرادار,RADAR SIGNAL & IMAGE PROCESSING
4,Science,430,Physics-Undergraduate/Graduate,430480,المعالجه الرقميه للصور,DIGITAL PROCESSING OF IMAGES
4,Science,430,Physics-Undergraduate/Graduate,430482,المعالجه الرقميه للاشارات,DIGITAL PROCESSING OF SIGNALS
4,Science,430,Physics-Undergraduate/Graduate,430483,الكترونيات الطبيه,BIOMEDICAL ELECTRONICS
4,Science,430,Physics-Undergraduate/Graduate,430484,برمجه نظم الحاسبات,SYSTEM PROGRAMMING
4,Science,430,Physics-Undergraduate/Graduate,430485,مختبر برمجه نظم الحاسبات,SYSTEM PROGRAMMING LAB.
4,Science,430,Physics-Undergraduate/Graduate,430486,مواءمه النظم والكواشف,SYSTEM INTERFACING&SENSORS
4,Science,430,Physics-Undergraduate/Graduate,430487,مختبر مواءمه النظم والكواشف,SYST. INTERFACING&SEN. LAB.
4,Science,430,Physics-Undergraduate/Graduate,430488,الدارات الالكترونيه,ELECTRONIC CIRCUITS
4,Science,430,Physics-Undergraduate/Graduate,430490,تقرير علمى,scientific report
4,Science,430,Physics-Undergraduate/Graduate,430491,مشروع بحث,project
4,Science,430,Physics-Undergraduate/Graduate,430495,مشروع بحث,RESEARCH PROJECT
4,Science,430,Physics-Undergraduate/Graduate,430496,مشروع بحث,research project
4,Science,430,Physics-Undergraduate/Graduate,430499,مشروع,PROGECT
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460100,مبادىء جيولوجيا (جيولوجيا رئيسى),PRINCIPLES OF GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460100L,مختبرمبادىء جيولوجيا,PRINCIPLES OF GEOLOGY LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460101,جيولوجيا عامه طبيعية(لغير تخصص جيولوجيا),PHYSICAL  GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460101L,مختبر جيولوجيا عامه طبيعية,PRIN.OF GEOLOGY LAB
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460102,جيولوجيا تاريخيه,HISTORICAL GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460102L,مختبر جيولوجيا تاريخيه,HISTORICAL GEOLOGY LAB
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460105,معادن وبلورات,MINER.&CRYSTALLOGRAPHY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460105L,مختبرمعادن وبلورات,MINERALS&CRYSTALLOGRAPHY LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460107,معادن,MINERALOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460111,الارض و الكون,EARTH & UNIVERSE.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460112,موارد الارض الطبيعيه,EARTH NATURAL RESOURCES
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460113,الارض  المتغيرة,CHANGING EARTH.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460201,صخور عامه,GENERAL PETROLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460201L,مختبر صخور عامه,GENERAL PETROLOGY LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460206,احافير لافقاريه,INVERTEBRATE PALEONT.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460206L,مختبر احافير لافقاريه,INVERT.PALEONTOLOGY LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460208,طبقات وترسيب,STRATIG. &SEDIMENTATION
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460208L,مختبر طبقات وترسيب,STRATIG.&SEDIMENTATION LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460227,جيولوجيا بيئيه,ENVIRONMENTAL GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460227L,مختبرجيولوجيا بيئيه,ENVIRON.GEOLOGY LAB
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460251,معادن بصرية,OPTICAL MINERALOGY.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460251L,محتبر معادن بصريه,OPTICAL MINERALOGY LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460252,بصريات المعادن,MINERAL OPTICS
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460252L,مختبر بصريات المعادن,MENERAL OPTICS LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460301,جيولوجيا بنائية,STRUCTURAL GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460301L,مختبر جيولوجيا بنائية,STRUCTURAL GEOLOGY LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460304,جيولوجيا حقلية,FIELD GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460305,جيو فيزياء,GEOPHYSICS
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460305L,مختبر جيو فيزياء,GEOPHYSICS LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460308,دراسات خاصه,MICROPALEONTOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460310,جيولوجيا اقتصاديه,ECONOMIC GEOLOGY.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460310L,مختبر جيولوجيا اقتصاديه,ECONOMIC GEOLOGY LAB
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460312,.تراسيب حديثة,RECENT CARBONATES.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460319,جيوكيمياء,GEOCHEMISTRY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460319L,مختبر جيو كيمياء,GEOCHEMISTRY LAB
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460320,ج .ت وجيومورفولوجيا,GEOMORPH.& PHOTOGEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460320L,مختبر ج.ت جيو مورفولوجيا,GEOMORPH.& PHOTOG. LAB
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460321,تطبيقات الحاسب فى الجيولوجيا الباطنيه,G
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460322,تفسيرسجلات آبارالنفط,INTERPRETATION  WELL LOGS
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460331,جيولوجيا البترول للهندسه,PETROLEUM GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460332,جيولوجيا تحت سطحيه للهندسه,SUBSURFACE GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460350,صخور رسوبيه,SEDIMENTARY PETROLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460350L,مختبر صخور رسوبيه,SEDIMENTARY PETROLOGY LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460351,جيولوجيا بترول شروق اوسط,PETROL.GEO.FOR MED.EAST
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460351L,مختبر جيولوجيا بترول شرق اوسط,PET.GEO.FOR MED.EAST LAB
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460361,سجلات الابار( للهندسه),WELL LOGGING
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460362,مختبر سجلات الابار(للهندسه),WELL LOGGING LAB.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460365,جيوفيزياءلغيرطلبة جيولوجيا,GEOPHYS.FOR NON GEO.STUD
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460371,تقنيات الخرائط التحت سطحيه,SUBSURFACE MAPPING TECH.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460386,مبادىء الجيولوجيا الكمية,BASIC QUANTITATIVE GEO.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460390,بيئات وسحنات رسوبيه,SEDIMENTARY ENVI.&FACIES
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460400,مبادىءعلم الهزات الارضية,ELEMENTARY SEISMOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460403,جيولوجيا شبه الجزيزة العربيه,ARABIAN PENINSULA GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460406,جيولوجيا البترول,PETROLEUM GEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460406L,مختبر جيولوجيا البترول,PETROLEUM GEOLOGY.
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460407,نشأة البترول,ORIGIN OF PETROLEUM
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460408,جيو لوجيا البترول التطبيقيه,PETROLEUM TRAINING PROJECT
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,460409,جيولوجيا المياه,HYDROGEOLOGY
4,Science,460,Earth & Environmental Sciences-Undergraduate/Graduate,0460409L,مختبر جيولوجيا المياه,HYDROGEOLOGY LAB.
